,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
1971,064960,KOSPI,SNT모티브,자동차 신품 부품 제조업,"자동차부품(서스펜션모듈,전장품,속옵서버,에어백,트로틀바디,너클),방산품(총포) 제조,도매",2002-03-11,12월,김형철,http://www.sntdaewoo.com,부산광역시
1972,100840,KOSPI,SNT에너지,일반 목적용 기계 제조업,"공냉식 열교환장치,폐열회수장치 제조",2008-02-22,12월,신경인,http://www.hisnt.com,경상남도
1973,003570,KOSPI,SNT중공업,자동차 신품 부품 제조업,"자동차부품(동력전달장치 등),공작기계(CNC선반 등),사출성형기 제조",1976-07-08,12월,박재석,http://www.hisntd.com,경상남도
1974,036530,KOSPI,SNT홀딩스,기타 금융업,"지배,경영지도,정리,육성",2002-10-22,12월,김도환,http://www.hisntholdings.com,서울특별시
1975,005610,KOSPI,SPC삼립,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",1975-05-02,12월,황종현,http://www.samlipgf.co.kr,경기도
1976,011810,KOSPI,STX,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",1990-09-12,12월,박상준,http://www.stx.co.kr,경상남도
1977,077970,KOSPI,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매",2004-05-10,12월,박기문,http://www.stxengine.co.kr,경상남도
1978,071970,KOSPI,STX중공업,일반 목적용 기계 제조업,"조선기자재, 기계부품, 엔진산업환경발전설비, 플랜트(EPC)",2009-05-15,12월,최순필,http://www.stxhi.co.kr,경상남도
1979,002820,KOSPI,SUN&L,나무제품 제조업,"합판,가정용가구(선우드),MDF,제재목,하드보드 제조/부동산 임대",1976-05-22,12월,서성교,http://www.sunwood.co.kr,인천광역시
1980,289080,KOSDAQ,SV인베스트먼트,기타 금융업,중소/벤처기업 투자 및 육성,2018-07-06,03월,"박성호, 홍원호",http://www.svinvest.com,서울특별시
1981,084870,KOSPI,TBH글로벌,봉제의복 제조업,"캐주얼의류,여성의류,남성의류 제조,도소매",2005-12-19,12월,우종완,,서울특별시
1982,002710,KOSPI,TCC스틸,1차 철강 제조업,"석도강판,표면처리강판 제조,판매",1984-12-21,12월,"손봉락, 조석희, 손기영 (각자대표)",http://www.tccsteel.com,경상북도
1983,089230,KOSDAQ,THE E&M,기타 정보 서비스업,인터넷 개인방송 플랫폼,2006-10-10,12월,"신환률, 김대권(각자대표)",http://www.theenm.com,서울특별시
1984,161570,KOSDAQ,THE MIDONG,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템",2013-11-13,12월,후성양(HU SHENGYANG),http://www.the-midong.com,서울특별시
1985,192410,KOSDAQ,THQ,통신 및 방송 장비 제조업,기지국 안테나 및 인빌딩 안테나,2014-08-14,12월,"김상기, 위청드어 공동 대표이사",http://www.gammanu.com,서울특별시
1986,102110,KOSPI,TIGER 200,,,,,,,
1987,139260,KOSPI,TIGER 200 IT,,,,,,,
1988,139220,KOSPI,TIGER 200 건설,,,,,,,
1989,139290,KOSPI,TIGER 200 경기소비재,,,,,,,
1990,139270,KOSPI,TIGER 200 금융,,,,,,,
1991,227550,KOSPI,TIGER 200 산업재,,,,,,,
1992,227560,KOSPI,TIGER 200 생활소비재,,,,,,,
1993,139250,KOSPI,TIGER 200 에너지화학,,,,,,,
1994,139230,KOSPI,TIGER 200 중공업,,,,,,,
1995,139240,KOSPI,TIGER 200 철강소재,,,,,,,
1996,227540,KOSPI,TIGER 200 헬스케어,,,,,,,
1997,243880,KOSPI,TIGER 200IT레버리지,,,,,,,
1998,310960,KOSPI,TIGER 200TR,,,,,,,
1999,252000,KOSPI,TIGER 200동일가중,,,,,,,
2000,267770,KOSPI,TIGER 200선물레버리지,,,,,,,
2001,252710,KOSPI,TIGER 200선물인버스2X,,,,,,,
2002,243890,KOSPI,TIGER 200에너지화학레버리지,,,,,,,
2003,315270,KOSPI,TIGER 200커뮤니케이션서비스,,,,,,,
2004,166400,KOSPI,TIGER 200커버드콜5%OTM,,,,,,,
2005,289480,KOSPI,TIGER 200커버드콜ATM,,,,,,,
2006,305540,KOSPI,TIGER 2차전지테마,,,,,,,
2007,365040,KOSPI,TIGER AI코리아그로스액티브,,,,,,,
2008,357870,KOSPI,TIGER CD금리투자KIS(합성),,,,,,,
2009,377990,KOSPI,TIGER Fn신재생에너지,,,,,,,
2010,341850,KOSPI,TIGER KIS부동산인프라채권TR,,,,,,,
2011,364960,KOSPI,TIGER KRX BBIG K-뉴딜,,,,,,,
2012,364980,KOSPI,TIGER KRX2차전지K-뉴딜,,,,,,,
2013,292160,KOSPI,TIGER KRX300,,,,,,,
2014,364990,KOSPI,TIGER KRX게임K-뉴딜,,,,,,,
2015,364970,KOSPI,TIGER KRX바이오K-뉴딜,,,,,,,
2016,365000,KOSPI,TIGER KRX인터넷K-뉴딜,,,,,,,
2017,228820,KOSPI,TIGER KTOP30,,,,,,,
2018,300610,KOSPI,TIGER K게임,,,,,,,
2019,138530,KOSPI,TIGER LG그룹+펀더멘털,,,,,,,
2020,289260,KOSPI,TIGER MSCI KOREA ESG리더스,,,,,,,
2021,289250,KOSPI,TIGER MSCI KOREA ESG유니버설,,,,,,,
2022,310970,KOSPI,TIGER MSCI Korea TR,,,,,,,
2023,269370,KOSPI,TIGER S&P글로벌인프라(합성),,,,,,,
2024,248270,KOSPI,TIGER S&P글로벌헬스케어(합성),,,,,,,
2025,292150,KOSPI,TIGER TOP10,,,,,,,
2026,217790,KOSPI,TIGER 가격조정,,,,,,,
2027,139280,KOSPI,TIGER 경기방어,,,,,,,
2028,237440,KOSPI,TIGER 경기방어채권혼합,,,,,,,
2029,319640,KOSPI,TIGER 골드선물(H),,,,,,,
2030,160580,KOSPI,TIGER 구리실물,,,,,,,
2031,114820,KOSPI,TIGER 국채3년,,,,,,,
2032,302180,KOSPI,TIGER 국채선물10년인버스,,,,,,,
2033,302170,KOSPI,TIGER 국채선물3년인버스,,,,,,,
2034,275980,KOSPI,TIGER 글로벌4차산업혁신기술(합성 H),,,,,,,
2035,276000,KOSPI,TIGER 글로벌자원생산기업(합성 H),,,,,,,
2036,371450,KOSPI,TIGER 글로벌클라우드컴퓨팅INDXX,,,,,,,
2037,139310,KOSPI,TIGER 금속선물(H),,,,,,,
2038,139320,KOSPI,TIGER 금은선물(H),,,,,,,
2039,137610,KOSPI,TIGER 농산물선물Enhanced(H),,,,,,,
2040,182490,KOSPI,TIGER 단기선진하이일드(합성 H),,,,,,,
2041,272580,KOSPI,TIGER 단기채권액티브,,,,,,,
2042,157450,KOSPI,TIGER 단기통안채,,,,,,,
2043,105010,KOSPI,TIGER 라틴35,,,,,,,
2044,123320,KOSPI,TIGER 레버리지,,,,,,,
2045,174350,KOSPI,TIGER 로우볼,,,,,,,
2046,147970,KOSPI,TIGER 모멘텀,,,,,,,
2047,182480,KOSPI,TIGER 미국MSCI리츠(합성 H),,,,,,,
2048,360750,KOSPI,TIGER 미국S&P500,,,,,,,
2049,225040,KOSPI,TIGER 미국S&P500레버리지(합성 H),,,,,,,
2050,143850,KOSPI,TIGER 미국S&P500선물(H),,,,,,,
2051,225030,KOSPI,TIGER 미국S&P500선물인버스(H),,,,,,,
2052,133690,KOSPI,TIGER 미국나스닥100,,,,,,,
2053,203780,KOSPI,TIGER 미국나스닥바이오,,,,,,,
2054,245340,KOSPI,TIGER 미국다우존스30,,,,,,,
2055,329750,KOSPI,TIGER 미국달러단기채권액티브,,,,,,,
2056,261110,KOSPI,TIGER 미국달러선물레버리지,,,,,,,
2057,261120,KOSPI,TIGER 미국달러선물인버스2X,,,,,,,
2058,305080,KOSPI,TIGER 미국채10년선물,,,,,,,
2059,381170,KOSPI,TIGER 미국테크TOP10 INDXX,,,,,,,
2060,381180,KOSPI,TIGER 미국필라델피아반도체나스닥,,,,,,,
2061,228810,KOSPI,TIGER 미디어컨텐츠,,,,,,,
2062,091230,KOSPI,TIGER 반도체,,,,,,,
2063,098560,KOSPI,TIGER 방송통신,,,,,,,
2064,211560,KOSPI,TIGER 배당성장,,,,,,,
2065,329200,KOSPI,TIGER 부동산인프라고배당,,,,,,,
2066,138520,KOSPI,TIGER 삼성그룹펀더멘털,,,,,,,
2067,157490,KOSPI,TIGER 소프트웨어,,,,,,,
2068,228800,KOSPI,TIGER 여행레저,,,,,,,
2069,227570,KOSPI,TIGER 우량가치,,,,,,,
2070,261140,KOSPI,TIGER 우선주,,,,,,,
2071,130680,KOSPI,TIGER 원유선물Enhanced(H),,,,,,,
2072,217770,KOSPI,TIGER 원유선물인버스(H),,,,,,,
2073,195930,KOSPI,TIGER 유로스탁스50(합성 H),,,,,,,
2074,225050,KOSPI,TIGER 유로스탁스레버리지(합성 H),,,,,,,
2075,245350,KOSPI,TIGER 유로스탁스배당30,,,,,,,
2076,091220,KOSPI,TIGER 은행,,,,,,,
2077,307510,KOSPI,TIGER 의료기기,,,,,,,
2078,225060,KOSPI,TIGER 이머징마켓MSCI레버리지(합성 H),,,,,,,
2079,236350,KOSPI,TIGER 인도니프티50레버리지(합성),,,,,,,
2080,123310,KOSPI,TIGER 인버스,,,,,,,
2081,195920,KOSPI,TIGER 일본TOPIX(합성 H),,,,,,,
2082,248260,KOSPI,TIGER 일본TOPIX헬스케어(합성),,,,,,,
2083,241180,KOSPI,TIGER 일본니케이225,,,,,,,
2084,292560,KOSPI,TIGER 일본엔선물,,,,,,,
2085,150460,KOSPI,TIGER 중국소비테마,,,,,,,
2086,302190,KOSPI,TIGER 중장기국채,,,,,,,
2087,157500,KOSPI,TIGER 증권,,,,,,,
2088,307520,KOSPI,TIGER 지주회사,,,,,,,
2089,192090,KOSPI,TIGER 차이나CSI300,,,,,,,
2090,204480,KOSPI,TIGER 차이나CSI300레버리지(합성),,,,,,,
2091,217780,KOSPI,TIGER 차이나CSI300인버스(합성),,,,,,,
2092,245360,KOSPI,TIGER 차이나HSCEI,,,,,,,
2093,371470,KOSPI,TIGER 차이나바이오테크SOLACTIVE,,,,,,,
2094,371460,KOSPI,TIGER 차이나전기차SOLACTIVE,,,,,,,
2095,117690,KOSPI,TIGER 차이나항셍25,,,,,,,
2096,371160,KOSPI,TIGER 차이나항셍테크,,,,,,,
2097,232080,KOSPI,TIGER 코스닥150,,,,,,,
2098,233160,KOSPI,TIGER 코스닥150 레버리지,,,,,,,
2099,261060,KOSPI,TIGER 코스닥150IT,,,,,,,
2100,261070,KOSPI,TIGER 코스닥150바이오테크,,,,,,,
2101,250780,KOSPI,TIGER 코스닥150선물인버스,,,,,,,
2102,277630,KOSPI,TIGER 코스피,,,,,,,
2103,210780,KOSPI,TIGER 코스피고배당,,,,,,,
2104,277640,KOSPI,TIGER 코스피대형주,,,,,,,
2105,277650,KOSPI,TIGER 코스피중형주,,,,,,,
2106,376410,KOSPI,TIGER 탄소효율그린뉴딜,,,,,,,
2107,143860,KOSPI,TIGER 헬스케어,,,,,,,
2108,138540,KOSPI,TIGER 현대차그룹+펀더멘털,,,,,,,
2109,228790,KOSPI,TIGER 화장품,,,,,,,
2110,032540,KOSDAQ,TJ미디어,영상 및 음향기기 제조업,영상음향반주기,1997-04-16,12월,윤나라,http://www.taijinmedia.co.kr,서울특별시
2111,048770,KOSDAQ,TPC,일반 목적용 기계 제조업,"구동기기(실린더), 방향제어기(밸브)",2001-01-16,12월,"엄주섭, 엄재윤",http://www.TPCpage.com,인천광역시
2112,108590,KOSPI,TREX 200,,,,,,,
2113,145850,KOSPI,TREX 펀더멘탈 200,,,,,,,
2114,570047,KOSPI,TRUE FTSE100 ETN,,,,,,,
2115,570050,KOSPI,TRUE S&P500 선물 ETN,,,,,,,
2116,570049,KOSPI,TRUE S&P500 양매도 4% OTM ETN(H),,,,,,,
2117,570051,KOSPI,TRUE 나스닥 100 ETN,,,,,,,
2118,570031,KOSPI,TRUE 레버리지 HSCEI ETN(H),,,,,,,
2119,570022,KOSPI,TRUE 레버리지 S&P500 선물 ETN(H),,,,,,,
2120,570043,KOSPI,TRUE 레버리지 나스닥 100 ETN,,,,,,,
2121,570035,KOSPI,TRUE 레버리지 엔선물 ETN B,,,,,,,
2122,570054,KOSPI,TRUE 레버리지 유로스탁스50 ETN(H) B,,,,,,,
2123,570045,KOSPI,TRUE 레버리지 천연가스 선물 ETN(H),,,,,,,
2124,570034,KOSPI,TRUE 엔선물 ETN B,,,,,,,
2125,570037,KOSPI,TRUE 유로선물 ETN B,,,,,,,
2126,570048,KOSPI,TRUE 유로스탁스50 양매도 5% OTM ETN(H),,,,,,,
2127,570032,KOSPI,TRUE 인버스 2X HSCEI ETN(H),,,,,,,
2128,570023,KOSPI,TRUE 인버스 2X S&P500 선물 ETN(H),,,,,,,
2129,570044,KOSPI,TRUE 인버스 2X 나스닥 100 ETN,,,,,,,
2130,570027,KOSPI,TRUE 인버스 2X 유로스탁스50 ETN(H),,,,,,,
2131,570046,KOSPI,TRUE 인버스 2X 천연가스 선물 ETN(H),,,,,,,
2132,570028,KOSPI,TRUE 인버스 HSCEI ETN(H) B,,,,,,,
2133,570042,KOSPI,TRUE 인버스 나스닥 100 ETN,,,,,,,
2134,570036,KOSPI,TRUE 인버스 엔선물 ETN B,,,,,,,
2135,570038,KOSPI,TRUE 인버스 유로선물 ETN B,,,,,,,
2136,570025,KOSPI,TRUE 인버스 유로스탁스50 ETN(H) B,,,,,,,
2137,570053,KOSPI,TRUE 인버스 플래티넘 선물 ETN,,,,,,,
2138,570029,KOSPI,TRUE 코스피 양매도 3% OTM ETN,,,,,,,
2139,570019,KOSPI,TRUE 코스피 양매도 5% OTM ETN,,,,,,,
2140,570030,KOSPI,TRUE 코스피 양매도 ATM ETN,,,,,,,
2141,570020,KOSPI,TRUE 코스피 커버드콜 ETN B,,,,,,,
2142,570021,KOSPI,TRUE 코스피 커버드풋 ETN B,,,,,,,
2143,570052,KOSPI,TRUE 플래티넘 선물 ETN,,,,,,,
2144,246690,KOSDAQ,TS인베스트먼트,신탁업 및 집합투자업,투자조합 결성 및 투자,2016-12-15,12월,김웅,http://www.tsinvestment.co.kr,서울특별시
2145,317240,KOSDAQ,TS트릴리온,기타 화학제품 제조업,기업인수합병,2019-04-29,12월,장기영,,서울특별시
2146,002900,KOSPI,TYM,특수 목적용 기계 제조업,"농기계,연초용필터,금속제양식기,철강압연 제조,도매,수출입/신문서적 수출입,판매",1973-06-26,12월,"김희용, 김도훈",http://tym.world,서울특별시
2147,038340,KOSDAQ,UCI,일반 교습 학원,캐패시터,2001-11-22,12월,"김병양, 박일성(공동대표)",http://www.ucigroup.co.kr,서울특별시
2148,073570,KOSDAQ,WI,그외 기타 제품 제조업,Wafer Burn In Test 장비,2004-01-06,12월,변익성(단독대표),http://www.at-tech.co.kr,충청남도
2149,024070,KOSPI,WISCOM,플라스틱제품 제조업,"플라스틱제품(PVC컴파운드,ABS,PS가공) 제조,도매,임가공",1996-11-22,12월,구영일,http://www.wiscom.co.kr,경기도
2150,057030,KOSDAQ,YBM넷,교육지원 서비스업,"온라인교육, 수수료수입 등",2004-06-08,12월,오재환,http://www.ybmsisa.com,경기도
2151,037270,KOSPI,YG PLUS,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","광고대행,광고물 제작",2003-08-01,12월,최성준,http://www.ygplus.com,서울특별시
2152,040300,KOSDAQ,YTN,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고/협찬 및 프로그램 제작,2001-09-04,12월,정찬형,http://www.ytn.co.kr,서울특별시
2153,051390,KOSDAQ,YW,상품 종합 도매업,"이동통신중계시스템, 데이터네트웍장비, 광전송 장비",2001-11-15,12월,우병일,http://www.ywtc.com,경기도
2154,052220,KOSDAQ,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시",2005-01-21,12월,박태경,http://www.imbc.com,서울특별시
2155,079940,KOSDAQ,가비아,소프트웨어 개발 및 공급업,"도메인,호스팅",2005-10-19,12월,김홍국,http://www.gabia.com,경기도
2156,078890,KOSDAQ,가온미디어,통신 및 방송 장비 제조업,디지털셋톱박스,2005-07-12,12월,임화섭,http://www.kaonmedia.com,경기도
2157,000500,KOSPI,가온전선,절연선 및 케이블 제조업,"전력선,통신케이블 제조,도매,수출입",1987-06-08,12월,윤재인,http://www.gaoncable.com,경기도
2158,036620,KOSDAQ,감성코퍼레이션,기타 전문 도매업,"고지유통, ERP시스템 운영",2000-01-11,12월,김호선,http://www.virtualtek.co.kr,서울특별시
2159,000860,KOSPI,강남제비스코,기타 화학제품 제조업,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매",1975-11-12,12월,"황익준,김재현(각자대표이사)",http://www.jevisco.com,부산광역시
2160,217730,KOSDAQ,강스템바이오텍,기초 의약물질 및 생물학적 제제 제조업,줄기세포치료제,2015-12-21,12월,나종천,http://www.kangstem.com,서울특별시
2161,114190,KOSDAQ,강원,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러),2009-11-20,12월,이인환,http://kwb21.com,전라북도
2162,035250,KOSPI,강원랜드,유원지 및 기타 오락관련 서비스업,"카지노,관광호텔,골프장,스키장,체육시설 운영",2003-09-04,12월,"Lee, Sam-Geol",http://kangwonland.high1.com,강원도
2163,094480,KOSDAQ,갤럭시아머니트리,소프트웨어 개발 및 공급업,전자결제,2007-07-20,12월,신동훈,http://www.galaxiamoneytree.co.kr,서울특별시
2164,011420,KOSPI,갤럭시아에스엠,스포츠 서비스업,"스포츠중계권,스포츠마케팅,광고",1989-11-14,12월,이반석,http://galaxiasme.com,서울특별시
2165,063080,KOSDAQ,게임빌,소프트웨어 개발 및 공급업,모바일게임,2009-07-30,12월,이용국,http://www.gamevil.com,서울특별시
2166,039240,KOSDAQ,경남스틸,1차 철강 제조업,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",2000-03-07,12월,최석우,http://www.ksteel.co.kr,경상남도
2167,053950,KOSDAQ,경남제약,의약품 제조업,PCB 드릴가공,2001-11-06,12월,배건우,http://www.kyungnampharm.co.kr,경상남도
2168,223310,KOSDAQ,경남제약헬스케어,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, 로봇청소기, 드론",2015-12-24,12월,조헌정,http://www.esv.co.kr,서울특별시
2169,002100,KOSPI,경농,"비료, 농약 및 살균, 살충제 제조업","완제농약(잡초약,살충제,살균제) 제조",1977-06-30,12월,"이병만,이용진",http://www.knco.co.kr,서울특별시
2170,009450,KOSPI,경동나비엔,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",1993-08-31,12월,손연호,http://www.kdnavien.co.kr,경기도
2171,267290,KOSPI,경동도시가스,연료용 가스 제조 및 배관공급업,도시가스,2017-05-12,12월,"송재호, 나윤호",http://www.kdgas.co.kr,울산광역시
2172,012320,KOSPI,경동인베스트,기타 금융업,지주회사,1997-03-07,12월,정승진,http://www.kdinvest.co.kr,경기도
2173,011040,KOSDAQ,경동제약,의약품 제조업,"로사졸정, 시사프렌정, 디로핀정, 타론정.주",1992-12-18,12월,"류덕희, 류기성",http://www.kdpharma.co.kr,경기도
2174,000050,KOSPI,경방,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",1956-03-03,12월,"김준, 김담",http://www.kyungbang.co.kr,서울특별시
2175,214390,KOSPI,경보제약,기초 의약물질 및 생물학적 제제 제조업,"아토르바스타틴, 세프티족심, 세프트리약손",2015-06-29,12월,김태영,http://www.kbpharma.co.kr,충청남도
2176,012610,KOSPI,경인양행,기초 화학물질 제조업,"반응성염료,직접염료,산성염료,삼원색원료 제조,수출입",1995-10-05,12월,"김흥준,조성용 (각자대표이사)",http://www.kyungin.co.kr,인천광역시
2177,009140,KOSPI,경인전자,전자부품 제조업,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품 제조,판매",1989-06-20,12월,김성은,http://www.kie.co.kr,서울특별시
2178,024910,KOSDAQ,경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",1994-12-29,12월,"손일호,이동현",http://www.kc.co.kr,대구광역시
2179,013580,KOSPI,계룡건설,토목 건설업,"건축공사,주택공사,토목공사,포장공사,전기공사",1996-01-30,12월,"한승구, 이승찬",http://www.krcon.co.kr,대전광역시
2180,012200,KOSPI,계양전기,일반 목적용 기계 제조업,"전동공구(그라인더,드릴,커팅머신 등), 엔진, 자동차용 모터 제조",1988-07-06,12월,임영환,http://www.keyang.co.kr,서울특별시
2181,012205,KOSPI,계양전기우,,,,,,,
2182,002140,KOSPI,고려산업,"곡물가공품, 전분 및 전분제품 제조업","배합사료,플라스틱용기 제조/부동산 임대",1991-01-14,12월,"전장열, 김영교(각자 대표이사)",http://www.hafeed.co.kr,부산광역시
2183,198440,KOSDAQ,고려시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘",2014-08-13,12월,구희택,http://koreacement.co.kr,전라남도
2184,049720,KOSDAQ,고려신용정보,기타 사업지원 서비스업,"채권추심, 신용조사",2002-01-31,12월,윤태훈,http://www.koryoinfo.co.kr,서울특별시
2185,010130,KOSPI,고려아연,1차 비철금속 제조업,"연,아연괴 제조,판매",1990-07-28,12월,"최윤범, 노진수, 백순흠",http://www.koreazinc.co.kr,서울특별시
2186,002240,KOSPI,고려제강,1차 철강 제조업,"PC강선,선재 2차제품,와이어로프,비드와이어,SC(Surpass Coat) Stand,각종선재 제조,도매",1976-05-25,12월,"이이문, 주종대 (각자대표)",http://www.kiswire.com,부산광역시
2187,014570,KOSDAQ,고려제약,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종",2000-12-07,12월,"박해룡, 박상훈 (각자대표)",http://www.nicepharma.com,경기도
2188,348150,KOSDAQ,고바이오랩,자연과학 및 공학 연구개발업,마이크로바이옴 치료제 및 건강기능식품,2020-11-18,12월,"고광표, 박철원",http://kobiolabs.com,서울특별시
2189,098460,KOSDAQ,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,2008-06-03,12월,고광일,http://www.kohyoung.com,서울특별시
2190,035290,KOSDAQ,골드앤에스,"서적, 잡지 및 기타 인쇄물 출판업","방과후컴퓨터상설반,교재및CD",1999-12-07,12월,"신필순,양홍걸(각자 대표이사)",http://www.wfminc.co.kr,서울특별시
2191,038530,KOSDAQ,골드퍼시픽,생활용품 도매업,"주문형반도체, IMT-2000 Modem Chip 등",2000-06-09,12월,조정영,http://www.corecross.com,서울특별시
2192,900280,KOSDAQ,골든센츄리,기타 금융업,트랙터용 휠 및 타이어,2016-10-19,12월,주승화,http://www.jsj-wheel.co.kr,케이맨 제도
2193,215000,KOSDAQ,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,2015-04-03,12월,"최덕형, 박강수",http://www.golfzon.com,서울특별시
